# period (s)    DM              RA (J2000, deg) Dec (J2000, deg)
0.2733720	1.12E+02	176.5322500	-60.5165000
3.5599370	1.74E+02	177.1188750	-57.4201670
3.2410290	2.41E+02	177.1575000	-64.2591670
1.7898290	1.91E+02	178.0416670	-58.0094440
0.3765700	7.40E+01	178.2241670	-60.2058330
0.2820120	7.40E+01	178.5837500	-62.8340830
0.2884090	2.44E+02	179.0310420	-57.1171940
1.0379310	2.19E+02	179.0895830	-59.1534170
0.0435890	3.97E+01	179.2840250	-51.2155940
0.4005220	3.25E+02	179.3135000	-62.4141310
0.6674860	1.78E+02	179.8404170	-64.1658330
0.5250740	5.92E+01	179.8987920	-79.1682220
0.5921360	6.83E+02	180.3458750	-63.1165280
0.4528010	1.45E+02	180.6183460	-58.3426110
0.3088610	1.34E+02	181.1530000	-68.7214420
0.4241310	0.00E+00	182.5037920	-52.4412220
0.2797670	1.74E+02	182.5249500	-55.9844220
4.2370100	3.70E+01	182.6750000	-65.8346110
0.4330840	3.34E+02	182.8507500	-63.4125560
0.9098230	1.41E+02	183.5350830	-58.5071940
0.6364140	1.63E+02	183.7525830	-53.4754440
0.0035390	4.74E+01	184.0305820	-64.1692290
0.3740470	7.87E+02	184.1745420	-62.3993890
0.7892120	3.47E+02	185.0744170	-63.3129170
1.0811640	7.40E+01	185.7179170	-57.6388890
0.2164760	9.75E+01	186.0924380	-64.1316420
0.5857610	4.54E+02	186.1843750	-62.1447500
0.6263240	1.76E+02	186.3692920	-60.5937780
0.4196180	4.15E+02	186.4283330	-64.1452780
1.0184530	1.26E+02	186.4326130	-55.9453170
1.3512360	3.01E+02	187.8041670	-63.0550000
1.8732000	3.10E+01	187.9166670	-47.7666670
0.8772390	7.60E+01	187.9406670	-46.1625560
0.0882820	2.39E+02	188.0743330	-65.0175920
0.5647590	4.14E+02	188.3812500	-63.2080560
0.7568920	4.95E+02	188.4162500	-63.7486110
0.6382340	1.00E+02	188.8291670	-55.2666670
0.2567780	4.40E+02	188.9905000	-63.9084440
0.2947600	1.05E+02	189.2464580	-50.5600830
2.1109740	1.79E+02	189.3579170	-67.4260830
1.1185910	1.75E+01	189.5965690	21.8697430
1.3824490	9.24E+00	189.9185890	24.8970250
1.3019080	9.43E+01	189.9958330	-68.5410280
0.5122420	4.41E+01	190.0733750	-41.4143610
0.3884810	2.97E+02	190.8214920	-64.3899580
0.4712250	2.71E+02	190.8974170	-57.5952220
0.2752070	1.10E+02	191.0478330	-50.8890560
2.2830930	3.36E+02	191.3380000	-62.6488610
0.4738300	1.79E+01	191.6583330	22.8833330
0.1983350	4.33E+02	192.1931670	-63.7360000
0.4344450	2.15E+02	192.4763330	-65.1221670
0.8233390	2.78E+02	193.1775830	-63.2424170
0.2554960	1.01E+02	193.3680920	-58.3446920
0.1845020	9.50E+01	193.6353330	-61.8474440
0.6579740	2.07E+02	193.9785830	-61.5194720
0.6173080	2.96E+01	194.2698730	-10.4516020
0.6633290	9.47E+01	194.8445830	-67.6944440
0.0062190	1.02E+01	195.0149030	12.6823530
0.6638300	8.61E+01	195.3679170	-63.1779170
0.1845280	3.74E+02	195.4406670	-63.0927500
0.3257240	8.75E+02	195.5166670	-63.7480560
0.9678460	5.00E+02	195.5800000	-63.2247220
0.0477630	1.47E+02	195.6985420	-63.8357500
2.3066420	3.43E+02	195.7500830	-63.0835560
0.4277620	4.70E+02	196.3370830	-62.0560000
0.5716470	5.05E+02	196.3487500	-64.9239720
0.4782310	9.67E+02	196.3666670	-62.9441670
0.4730260	4.37E+02	196.6591250	-66.2893890
0.9819020	4.80E+02	196.6858330	-62.7008330
4.9624270	3.74E+02	196.9779170	-63.3097220
0.4647000	2.06E+02	197.0878330	-58.7371670
10.3125220	0.00E+00	197.2011250	21.4518830
0.3982920	3.40E+02	197.2512080	-65.4379440
0.6194540	5.74E+02	197.3191670	-64.2663890
0.4475180	3.62E+01	197.9693750	-12.4671170
0.7281540	1.33E+02	198.0191670	-54.0450000
2.4374320	9.30E+01	198.0298330	-64.0154440
0.8492360	1.34E+02	198.2242920	-55.2797500
0.0331630	2.40E+01	198.2291670	18.1666670
0.8489330	1.20E+01	198.3458330	9.5322220
2.9483900	3.09E+02	198.5975000	-61.0211110
0.3428250	9.83E+02	199.1929170	-62.5367220
0.2612710	6.78E+02	199.4362080	-63.0478330
2.6421980	1.45E+02	199.4429580	-57.9917220
1.0588330	6.60E+01	199.6857870	-46.8415830
0.2843510	4.01E+02	199.8345420	-60.9462970
0.4211180	4.42E+02	199.8596670	-61.0906110
0.4584880	1.64E+01	200.0528330	-35.2072220
0.2797290	9.76E+01	200.2246750	-53.9851060
0.6700370	1.33E+01	200.4424170	83.3941440
2.7642090	6.59E+02	200.5750000	-63.4936110
0.5060580	6.19E+02	200.6339580	-62.6981940
2.4838040	4.97E+02	201.0568750	-63.0391940
0.8441090	8.28E+02	201.1829170	-61.7666670
0.5430090	2.10E+02	201.5133330	-67.0141670
0.7926700	5.03E+02	201.6358330	-64.1455560
0.4779910	2.87E+02	201.7427920	-58.9914170
0.1964790	2.95E+02	201.7811250	-63.0209420
